Proteome Id	Organism Id
UP000677376	2054619
UP000677390	2786074
UP000677482	2798043
UP000677584	2786576
UP000677593	2786304
UP000677631	2786555
UP000677743	2786269
UP000677749	2249932
UP000677756	2660760
UP000677888	2786279
UP000677933	2786303
UP000677952	2716318
UP000677965	2584386
UP000678091	2834256
UP000678144	2831177
UP000678153	2604336
UP000678172	2849699
UP000678174	2812440
UP000678193	2704413
UP000678224	2291941
UP000678262	2833876
UP000678325	2595002
UP000678349	2836072
UP000678361	1708387
UP000678431	2835893
UP000678489	2831174
UP000678520	2829146
UP000678543	989895
UP000678552	2786498
UP000678589	2843908
UP000678595	2483037
UP000678691	2161877
UP000678732	2786847
UP000678749	2786036
UP000678883	2786629
UP000678963	2720958
UP000678990	3071284
UP000679074	2175800
UP000679217	2592416
UP000679280	2831678
UP000679294	1138485
UP000679311	2829408
UP000679365	2708635
UP000679368	2786057
UP000679414	2786183
UP000679483	2834252
UP000679486	2786532
UP000679584	2719116
UP000679612	2829391
UP000679762	2771210
UP000679780	2786167
UP000679797	2820395
UP000679805	2786020
UP000679815	2786079
UP000679855	2213167
UP000679874	2682569
UP000679880	2501288
UP000679945	2809802
UP000679976	2786375
UP000680011	2249933
UP000680021	2746303
UP000680052	2786734
UP000680104	2596899
UP000680115	2786119
UP000680151	2834268
UP000680214	2161878
UP000680218	2164061
UP000680281	2834254
UP000680323	2786190
UP000680397	2786225
UP000680411	2831179
UP000680435	2811509
UP000680437	2836069
UP000680440	2786288
UP000680460	2786364
UP000680522	2786216
UP000680559	2820394
UP000680609	2530493
UP000680639	2530494
UP000680678	2789449
UP000680699	2599960
UP000680734	2786547
UP000680761	2518104
UP000680768	2786096
UP000680794	2829367
UP000680884	2838316
UP000680918	2786639
UP000680934	2786392
UP000681011	2843907
UP000681199	2231774
UP000681230	2485924
UP000681260	2496634
UP000681272	2025480
UP000681274	2795669
UP000681292	2729382
UP000681298	2834259
UP000681517	2836053
UP000681521	2836121
UP000681523	2820398
UP000681550	2786507
UP000681589	2786795
UP000681638	2786084
UP000681650	2820456
UP000681658	2584390
UP000681788	2820396
UP000681882	2786108
UP000681978	2762435
UP000681991	2786743
UP000681995	2789453
UP000682003	2161875
UP000682018	2518008
UP000682034	417194
UP000682056	2786432
UP000682099	2786534
UP000682138	2603627
UP000682251	2600101
UP000682298	2786772
UP000682344	2739875
UP000682363	2558055
UP000682369	2834250
UP000682404	2786305
UP000682443	2070027
UP000682487	2786227
UP000682500	2786785
UP000682577	2579707
UP000682645	2509616
UP000682669	2786078
UP000682787	2709746
UP000682807	2584401
UP000682818	2705543
UP000682862	2834248
UP000682938	2213168
UP000682947	2596902
UP000683093	2057931
UP000683107	2795667
UP000683110	2786401
UP000683116	1260287
UP000683171	2597808
UP000683200	2786280
UP000683216	2786070
UP000683283	2786064
UP000683308	2746309
UP000683390	2813174
UP000683391	2813173
UP000683414	2844394
UP000683422	2845816
UP000683424	2799672
UP000683427	2844399
UP000683435	2848982
UP000683438	2848881
UP000683440	2785523
UP000693644	2836045
UP000693646	2836046
UP000693650	2836009
UP000693667	2745662
UP000693682	2836095
UP000693692	2836048
UP000693706	2745673
UP000693725	2836091
UP000693739	2745693
UP000693745	2836008
UP000693758	2836090
UP000693765	2834253
UP000693777	2745699
UP000693780	2836099
UP000693786	2836093
UP000693815	2834265
UP000693837	2836007
UP000693839	2745684
UP000693866	2836052
UP000693868	2745672
UP000693881	2745650
UP000693895	2745694
UP000693898	2849625
UP000693899	2745691
UP000693901	2836041
UP000693905	2745681
UP000694260	2834269
UP000694740	2783667
UP000792083	1027253
UP000792220	10288
UP000792575	1293540
UP000792671	1293572
UP000793837	1868683
UP000817156	1290581
UP000821891	2743933
UP000821895	2743910
UP000824569	2872297
UP000824691	2872011
UP000825239	2863002
UP000825249	2863001
UP000825260	2863003
UP000825356	2836111
UP000825723	2870751
UP000826171	2859638
UP000826536	2859633
UP000826541	2855484
UP000826727	2862503
UP000827160	2847766
UP000827174	2772520
UP000827176	2878009
UP000827183	2859649
UP000827186	2832339
UP000827187	2772518
UP000827198	2806549
UP000827208	2772521
UP000827216	2772516
UP000827220	2859650
UP000827222	2772519
UP000827230	2736196
UP000827232	2878006
UP000827239	2836075
UP000827244	2894717
UP000827260	2878008
UP000827261	2859655
UP000827273	2823854
UP000827282	2878010
UP000827300	2750284
UP000827317	2859528
UP000827319	2859658
UP000827341	2806603
UP000827372	2986403
UP000827373	2810526
UP000827378	2801383
UP000827388	2986411
UP000827394	2906743
UP000827402	2859362
UP000827403	2861007
UP000827405	2894778
UP000827408	2986417
UP000827409	2986396
UP000827417	2863832
UP000827424	2866661
UP000827428	2813751
UP000827429	2986401
UP000827432	2986394
UP000827434	2856178
UP000827437	2859363
UP000827440	2986398
UP000827441	2986395
UP000827442	2986404
UP000827445	2849244
UP000827448	2836110
UP000827457	2859336
UP000827460	2894790
UP000827472	2715094
UP000827483	2986415
UP000827497	2849079
UP000827498	2859659
UP000827517	2869569
UP000827519	2871542
UP000827526	2859364
UP000827530	2859660
UP000827533	2869570
UP000827544	2894788
UP000827551	2856177
UP000827552	2986405
UP000827556	3070925
UP000827557	2836126
UP000827562	2986410
UP000827565	2835969
UP000827566	2835979
UP000827568	2835981
UP000827577	2859325
UP000827587	2856175
UP000827590	2268614
UP000827596	2859321
UP000827602	2835984
UP000827609	2866695
UP000827619	2876571
UP000827621	2835988
UP000827624	2894593
UP000827626	2836113
UP000827630	2884453
UP000827639	2859319
UP000827645	2866803
UP000827647	2776765
UP000827659	2900133
UP000827668	2886036
UP000827681	2900137
UP000827695	2894785
UP000827699	2886035
UP000827716	2885981
UP000827723	2871513
UP000827728	2859339
UP000827738	2885974
UP000827755	2894803
UP000827768	2885983
UP000827784	2801359
UP000827799	2986407
UP000827812	2867478
UP000827813	2986400
UP000827814	2877989
UP000827816	2894794
UP000827835	2801381
UP000827845	2877990
UP000827856	2759120
UP000827858	2866684
UP000827862	2885973
UP000827870	2653657
UP000827876	2865787
UP000827882	2591343
UP000827883	2851954
UP000827895	2866685
UP000827897	2894292
UP000827898	2839849
UP000827903	2885972
UP000827914	2867265
UP000827925	2853092
UP000827938	2880897
UP000827952	2877946
UP000827969	2801382
UP000827977	2876728
UP000827984	2863189
UP000828016	2900148
UP000828021	2853091
UP000828022	2723240
UP000828023	2851100
UP000828034	2869571
UP000828041	2852115
UP000828051	2851081
UP000828068	2873413
UP000828081	2894751
UP000828083	2986419
UP000828095	1048520
UP000828099	2833427
UP000828107	2851035
UP000828115	2851956
UP000828122	2869572
UP000828127	2859340
UP000828129	2873353
UP000828130	2723241
UP000828133	2876570
UP000828140	2851955
UP000828144	2851113
UP000828165	2723243
UP000828168	1852668
UP000828171	2864369
UP000828183	2530034
UP000828188	2894335
UP000828192	2861002
UP000828193	2867472
UP000828212	2873349
UP000828220	2867470
UP000828223	2894336
UP000828234	2849972
UP000828242	2869573
UP000828243	2884451
UP000828248	2849628
UP000828258	2836112
UP000828268	1048525
UP000828271	2873380
UP000828272	2872631
UP000828276	2859353
UP000828278	2859335
UP000828295	2900302
UP000828300	2859493
UP000828312	2873531
UP000828321	2869562
UP000828328	2801506
UP000828350	2886042
UP000828355	2876878
UP000828357	2894367
UP000828369	2775262
UP000828376	2880893
UP000828378	2836117
UP000828384	2894356
UP000828397	2859305
UP000828404	2835954
UP000828412	2873460
UP000828413	2875690
UP000828419	2859299
UP000828443	2863194
UP000828444	2863195
UP000828445	2859283
UP000828451	2859310
UP000828458	2816879
UP000828461	2859291
UP000828463	2859302
UP000828465	2859290
UP000828466	2859285
UP000828477	2729567
UP000828485	2859303
UP000828491	2859309
UP000828494	2859317
UP000828495	2873443
UP000828498	2859357
UP000828501	2859312
UP000828512	2859359
UP000828521	2759197
UP000828527	2859358
UP000828540	2859356
UP000828555	2851989
UP000828563	1425358
UP000828564	2859350
UP000828580	2851981
UP000828611	1048524
UP000828617	2866686
UP000828629	2851112
UP000828668	2775261
UP000828669	2782523
UP000828678	2869568
UP000828681	2866687
UP000828693	2891197
UP000828701	2782524
UP000828713	2836134
UP000828730	2835968
UP000828732	2852006
UP000828735	2872675
UP000828755	2859341
UP000828758	2859352
UP000828762	2853095
UP000828767	2871521
UP000828768	1332140
UP000828782	2859473
UP000828784	2851083
UP000828785	2875722
UP000828797	2862773
UP000828798	2268620
UP000828801	2729570
UP000828806	2851085
UP000828838	2859349
UP000828851	2851972
UP000828854	2859479
UP000828862	2268616
UP000828889	2873345
UP000828997	2918896
UP000829064	2918264
UP000829067	2910954
UP000829100	2924073
UP000829102	2923254
UP000829107	2918926
UP000829147	2910927
UP000829359	2923251
UP000829377	2918922
UP000829378	2918927
UP000829385	2918920
UP000829403	2918924
UP000829450	2918925
UP000829561	2912627
UP000829649	2900314
UP000829694	2760664
UP000829870	2736366
UP000829912	2866665
UP000830008	1100043
UP000830184	2928859
UP000830185	2927635
UP000830187	2928862
UP000830188	2928864
UP000830197	2768771
UP000830250	2933275
UP000830275	3070910
UP000830293	2739681
UP000830307	2924887
UP000830399	2735927
UP000830420	2735939
UP000830424	2836076
UP000830682	2723766
UP000830719	2605775
UP000830829	2928754
UP000830962	2880837
UP000830967	2935866
UP000830995	2935722
UP000831021	2917160
UP000831025	2924902
UP000831047	2924716
UP000831066	2935723
UP000831071	2917161
UP000831086	10725
UP000831093	2930398
UP000831160	2924900
UP000831195	2880838
UP000831221	2914035
UP000831266	2927281
UP000831341	2924930
UP000831438	2766561
UP000831443	2766562
UP000831536	2936914
UP000831576	2927622
UP000831589	2924903
UP000831591	2924901
UP000831593	2928863
UP000831594	2924884
UP000831602	2928860
UP000831603	2928861
UP000831605	2924879
UP000831606	2917162
UP000831682	3071304
UP000831722	2928751
UP000831726	2928830
UP000831731	2202566
UP000831804	2594175
UP000831814	2873450
UP000831815	2873449
UP000831854	2928832
UP000831863	2605718
UP000831960	2930390
UP000832060	2599303
UP000832069	2935507
UP000832073	2924895
UP000838199	2891956
UP000838236	2891959
UP000838323	2904710
UP000838655	2897164
UP000838736	2904709
UP000838739	2891955
UP000838775	2904713
UP000838806	2904711
UP000838860	2893233
UP000839229	2891957
UP000839287	2904712
UP000887450	2956631
UP000887880	2716763
UP000887920	2703488
UP000888040	3070912
UP000888060	1027466
UP000888080	2689366
UP000888180	2800927
UP000888240	2778521
UP000888380	1927799
UP001046399	2851077
UP001046953	2851082
UP001054838	2876923
UP001055205	3071306
UP001055334	2914450
UP001055348	352236
UP001055374	2185132
UP001055383	2737680
UP001055392	2732827
UP001055424	2912296
UP001055428	2944956
UP001055455	2945945
UP001055458	2961991
UP001055515	2961681
UP001055521	2961711
UP001055532	2950152
UP001055552	2951272
UP001055570	2851069
UP001055573	2851068
UP001055587	2851072
UP001055601	2851086
UP001055609	2851070
UP001055611	2950300
UP001055634	2948599
UP001055663	2894303
UP001055673	2945970
UP001055688	2894302
UP001055694	2950765
UP001055721	2948609
UP001055786	2944951
UP001055815	2951255
UP001055816	2930391
UP001055843	2935733
UP001055847	2951270
UP001055904	2951632
UP001055935	2951266
UP001055954	2950793
UP001055977	2951265
UP001055992	2912294
UP001056005	2912295
UP001056045	2912292
UP001056056	2801497
UP001056071	2912289
UP001056094	2944653
UP001056130	2950467
UP001056154	2959430
UP001056158	2950725
UP001056173	2946093
UP001056178	2961708
UP001056197	2945915
UP001056206	2946099
UP001056207	2946092
UP001056215	2946108
UP001056256	2932863
UP001056277	2948597
UP001056293	2939130
UP001056329	2946083
UP001056348	2926091
UP001056376	2927265
UP001056409	2946100
UP001056424	2939129
UP001056435	2950783
UP001056460	2939131
UP001056465	2912595
UP001056468	2945940
UP001056505	2943837
UP001056518	2930315
UP001056542	2945929
UP001056545	2851076
UP001056570	2851075
UP001056575	2948602
UP001056585	2939127
UP001056599	1955172
UP001056608	2939132
UP001056630	2943833
UP001056651	2943832
UP001056653	2948603
UP001056722	2961714
UP001056735	2928916
UP001056749	2944952
UP001056758	2865825
UP001056771	2950461
UP001056780	2939734
UP001056804	2944756
UP001056818	2959429
UP001056875	2926106
UP001056883	2948611
UP001056904	2936871
UP001056905	2948588
UP001056906	2948587
UP001056915	2945129
UP001056921	2945916
UP001056943	2945965
UP001056945	2945957
UP001056960	2945902
UP001056973	2943841
UP001056986	2936924
UP001056991	2945128
UP001057013	2696367
UP001057063	2950328
UP001057085	2936912
UP001057102	2948610
UP001057164	2942418
UP001057209	2922327
UP001057233	2936911
UP001057237	2948596
UP001057278	2944657
UP001057304	2943835
UP001057349	2928915
UP001057359	2935725
UP001057386	2935726
UP001057393	2928917
UP001057418	2945958
UP001057422	2914025
UP001057427	2948594
UP001057434	2928919
UP001057442	2922329
UP001057446	2961710
UP001057449	2928918
UP001057478	2945959
UP001057484	2945131
UP001057519	2946118
UP001057524	2945130
UP001057529	2946121
UP001057683	2914491
UP001057756	2914506
UP001057764	2970333
UP001057809	2961988
UP001057827	2961989
UP001057839	2969612
UP001057841	2970325
UP001057912	2856996
UP001057980	2969617
UP001058012	2961990
UP001058017	2972469
UP001058093	2856997
UP001058134	2969619
UP001058140	2951247
UP001058179	2972467
UP001058217	2970488
UP001058223	2976424
UP001058264	2756149
UP001058274	2951252
UP001058329	2972435
UP001058355	2951401
UP001058387	2951249
UP001058418	2972439
UP001058449	2965192
UP001058462	2972437
UP001058466	2933955
UP001058481	2933957
UP001058491	2951202
UP001058493	2951250
UP001058496	2933956
UP001058557	2973486
UP001058558	2973487
UP001058567	2961683
UP001058572	2965206
UP001058579	2973496
UP001058590	2972386
UP001058660	2965191
UP001058689	2965205
UP001058703	2965194
UP001058726	2847286
UP001058743	2972465
UP001058775	2965183
UP001058827	2973498
UP001058864	2970334
UP001058865	2951402
UP001058908	2974052
UP001058910	2951253
UP001058924	2741065
UP001058934	2966443
UP001058946	2861006
UP001058957	2974051
UP001058961	2975545
UP001058987	2905512
UP001059027	2961841
UP001059071	2965180
UP001059111	2946090
UP001059112	2946115
UP001059127	2671519
UP001059153	2927264
UP001059155	2927255
UP001059192	2965181
UP001059196	2969659
UP001059213	2972463
UP001059223	2926105
UP001059233	2924898
UP001059322	2927266
UP001059329	2986045
UP001059334	2961713
UP001059353	2946106
UP001059364	2946082
UP001059382	2965179
UP001059423	2936457
UP001059426	2927299
UP001059427	2933069
UP001059461	2970336
UP001059485	2863680
UP001059502	2914463
UP001059526	2972441
UP001059531	2970351
UP001059570	2965184
UP001059585	2914470
UP001059600	2930316
UP001059613	2924973
UP001059667	2961686
UP001059668	2961685
UP001059675	2972142
UP001059684	2961687
UP001059691	2759209
UP001059694	2927240
UP001059709	2970352
UP001059717	2926081
UP001059718	2927247
UP001059780	2905508
UP001059806	2951396
UP001059842	2972438
UP001059862	2951240
UP001059875	2927288
UP001059928	2946104
UP001059948	2970335
UP001059969	2927268
UP001059970	2965214
UP001060030	2946103
UP001060037	2951227
UP001060043	2965212
UP001060045	2951205
UP001060063	2971101
UP001060072	2951233
UP001060140	2946114
UP001060190	2927290
UP001060193	2946116
UP001060210	2965217
UP001060233	2939123
UP001060237	2978124
UP001060247	2927273
UP001060249	2961709
UP001060271	2951208
UP001060296	2972516
UP001060316	2939122
UP001060355	2926099
UP001060364	2969428
UP001060371	2972515
UP001060387	2972874
UP001060389	2950795
UP001060519	2978981
UP001060583	2978975
UP001060620	2968431
UP001060790	2980500
UP001061066	2978488
UP001061116	2983356
UP001061182	2983355
UP001061404	2982875
UP001061536	2983323
UP001061724	2982223
UP001061784	2742449
UP001061831	2981578
UP001061858	2983349
UP001061889	2900273
UP001062317	2981580
UP001062344	2978493
UP001062406	2982834
UP001062694	2978494
UP001063033	2927284
UP001063213	2932672
UP001063328	2530114
UP001063516	2978499
UP001063527	2978482
UP001064100	2979363
UP001064200	2970491
UP001064281	2878264
UP001064394	2979362
UP001064442	2979361
UP001064598	2972496
UP001064695	2980552
UP001064866	2978982
UP001065252	2951262
UP001065336	2968382
UP001065597	2951264
UP001065640	2972385
UP001065656	2983321
UP001065662	2585741
UP001065679	2979358
UP001065708	2979360
UP001072882	1665361
UP001097704	2955582
UP001139742	2720924
UP001139748	2720915
UP001139751	2664232
UP001139752	2664230
UP001139767	2720918
UP001139773	2664233
UP001139785	2720930
UP001139786	2720929
UP001139787	2720920
UP001139805	2720916
UP001139822	2720923
UP001139828	2720919
UP001139830	2720914
UP001139845	2720928
UP001139861	2720922
UP001139862	2720921
UP001139867	2664229
UP001139868	2664228
UP001139909	2655021
UP001139918	2720926
UP001139976	2720927
UP001140022	2720931
UP001140023	2720935
UP001140041	2720932
UP001140061	2720936
UP001142430	2169901
UP001142913	2770617
UP001142926	2770615
UP001142980	2770616
UP001143466	2879123
UP001144438	2886493
UP001144511	2886492
UP001144512	2886487
UP001144525	2886490
UP001144547	2886489
UP001144549	2886486
UP001144551	2886482
UP001144556	2886479
UP001144563	2886484
UP001144564	2886483
UP001144567	2886475
UP001144581	2886491
UP001144584	2886481
UP001144586	2886480
